path,species,disease,species_id,disease_id,width,height
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_141.png,guava,healthy,1,0,3456,4608
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_169.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1193.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1187.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1018.png,guava,healthy,1,0,2304,4080
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_784.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_948.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_790.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_960.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1024.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1030.png,guava,healthy,1,0,3048,4064
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_974.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_747.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_13.png,guava,healthy,1,0,4064,3048
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_753.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_586.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_592.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1226.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1232.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_545.png,guava,healthy,1,0,4064,3048
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_223.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_237.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_551.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_579.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_209.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_221.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_547.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_553.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_235.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1224.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1230.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1218.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_584.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_590.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_779.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_39.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_745.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_989.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_751.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_11.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1026.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_962.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_976.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1032.png,guava,healthy,1,0,2304,4080
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_786.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_792.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1191.png,guava,healthy,1,0,3000,4000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1185.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_619.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_631.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_157.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_143.png,guava,healthy,1,0,3456,4608
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_625.png,guava,healthy,1,0,3000,4000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1152.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_816.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_802.png,guava,healthy,1,0,4064,3048
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1146.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_194.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_180.png,guava,healthy,1,0,4064,3048
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_369.png,guava,healthy,1,0,4608,3456
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_355.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_433.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_427.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_341.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_396.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_382.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_383.png,guava,healthy,1,0,2304,4080
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_397.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_426.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_340.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_354.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_432.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_368.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_181.png,guava,healthy,1,0,3456,4608
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_195.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1147.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_803.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_817.png,guava,healthy,1,0,2304,4080
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1153.png,guava,healthy,1,0,3072,4080
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_142.png,guava,healthy,1,0,3000,4000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_624.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_630.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_156.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_618.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1184.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1190.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_793.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_787.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1033.png,guava,healthy,1,0,4080,3072
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_977.png,guava,healthy,1,0,3456,4608
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_963.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1027.png,guava,healthy,1,0,3000,4000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_10.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_750.png,guava,healthy,1,0,4624,3468
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_988.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_744.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_38.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_778.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_591.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_585.png,guava,healthy,1,0,4080,3072
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1219.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1231.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1225.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_552.png,guava,healthy,1,0,2304,4080
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_234.png,guava,healthy,1,0,3456,4608
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_220.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_546.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_208.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_542.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_224.png,guava,healthy,1,0,4608,3456
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_230.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_556.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_218.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_581.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_595.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1209.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1221.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1235.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_998.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_740.png,guava,healthy,1,0,3000,4000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_754.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_14.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_28.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_768.png,guava,healthy,1,0,4064,3048
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_783.png,guava,healthy,1,0,4624,3468
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_797.png,guava,healthy,1,0,3000,4000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1023.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_967.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_973.png,guava,healthy,1,0,2304,4080
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1037.png,guava,healthy,1,0,3456,4608
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_152.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_634.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_620.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_146.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_608.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1194.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1180.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_191.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_185.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1157.png,guava,healthy,1,0,3456,4608
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_813.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_807.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1143.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_436.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_350.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_344.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_422.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_378.png,guava,healthy,1,0,3000,4000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_393.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_387.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_386.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_392.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_379.png,guava,healthy,1,0,3456,4608
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_345.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_423.png,guava,healthy,1,0,4080,2304
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_437.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_351.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1142.png,guava,healthy,1,0,4080,3072
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_806.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_812.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1156.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_184.png,guava,healthy,1,0,4080,3072
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_190.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1181.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1195.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_609.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_621.png,guava,healthy,1,0,3456,4608
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_147.png,guava,healthy,1,0,2304,4080
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_153.png,guava,healthy,1,0,3000,4000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_635.png,guava,healthy,1,0,4080,2304
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1036.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_972.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_966.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1022.png,guava,healthy,1,0,2304,4080
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_796.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_782.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_769.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_29.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_15.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_755.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_741.png,guava,healthy,1,0,4032,3024
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_999.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1234.png,guava,healthy,1,0,3456,4608
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1220.png,guava,healthy,1,0,2304,4080
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1208.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_594.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_580.png,guava,healthy,1,0,3456,4608
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_219.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_231.png,guava,healthy,1,0,2304,4080
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_557.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_543.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_225.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_555.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_233.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_227.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_541.png,guava,healthy,1,0,3000,4000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_569.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_596.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_582.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1236.png,guava,healthy,1,0,4608,3456
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1222.png,guava,healthy,1,0,4608,3456
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_757.png,guava,healthy,1,0,4624,3468
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_17.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_743.png,guava,healthy,1,0,4608,3456
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1008.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_794.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_780.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_958.png,guava,healthy,1,0,4000,3000
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_970.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1034.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_1020.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_964.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_145.png,guava,healthy,1,0,4284,5712
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_623.png,guava,healthy,1,0,3024,4032
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_637.png,guava,healthy,1,0,3468,4624
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_151.png,guava,healthy,1,0,3048,4064
/Users/alimran/Desktop/CSE499A/Raw_dataset/Guava_Healthy/guava_healthy_179.png,guava,healthy,1,0,2304,4080
